Date,Time,Voltage,Current,Power,Energy,Frequency,power_factor,alarm,std_voltage,std_current,std_power,std_energy,std_frequency,std_power_factor,std_alarm,Label Phase
04/08/2023,6:04:32,244.87,0,0.8,4075,49.97,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:04:33,244.8,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:34,244.8,0,0.71,4075,49.97,1,0,0,0,0.03,0,0.05,0,0,
04/08/2023,6:04:34,244.74,0,0.76,4075,49.94,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:04:35,244.75,0,0.77,4075,49.93,1,0,0.09,0,0.05,0,0.05,0,0,
04/08/2023,6:04:36,244.9,0,0.7,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:04:37,244.83,0,0.7,4075,49.95,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:04:38,244.83,0,0.7,4075,49.91,1,0,0.05,0,0,0,0.03,0,0,
04/08/2023,6:04:39,244.9,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:40,244.9,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:41,244.9,0,0.76,4075,49.93,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:04:42,244.9,0,0.8,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:04:43,244.9,0,0.8,4075,49.94,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:44,244.97,0,0.8,4075,49.95,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:04:45,244.97,0,0.8,4075,49.93,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:04:45,244.9,0,0.8,4075,49.97,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:46,245,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:47,245,0,0.7,4075,49.94,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:48,244.99,0,0.7,4075,49.95,1,0,0.03,0,0,0,0.05,0,0,
04/08/2023,6:04:49,244.9,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:50,244.83,0,0.77,4075,49.93,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:04:51,244.84,0,0.76,4075,49.98,1,0,0.05,0,0.05,0,0.04,0,0,
04/08/2023,6:04:52,244.9,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:53,244.8,0,0.7,4075,49.94,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:54,244.85,0,0.75,4075,49.92,1,0,0.05,0,0.05,0,0.04,0,0,
04/08/2023,6:04:55,244.9,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:55,244.9,0,0.8,4075,49.91,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:04:56,244.83,0,0.73,4075,49.9,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,6:04:57,244.72,0,0.7,4075,49.9,1,0,0.1,0,0,0,0,0,0,
04/08/2023,6:04:58,244.6,0,0.7,4075,49.97,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:04:59,244.6,0,0.7,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:05:00,244.69,0,0.7,4075,49.9,1,0,0.1,0,0,0,0,0,0,
04/08/2023,6:05:01,244.81,0,0.7,4075,49.9,1,0,0.04,0,0,0,0,0,0,
04/08/2023,6:05:02,244.9,0,0.7,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:05:03,244.83,0,0.77,4075,49.9,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,6:05:04,244.8,0,0.78,4075,49.92,1,0,0,0,0.04,0,0.04,0,0,
04/08/2023,6:05:05,244.8,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:06,244.8,0,0.7,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:05:06,244.8,0,0.7,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:05:07,244.81,0,0.7,4075,49.96,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:05:08,244.9,0,0.7,4075,49.91,1,0,0,0,0,0,0.03,0,0,
04/08/2023,6:05:09,244.74,0,0.78,4075,49.95,1,0,0.08,0,0.04,0,0.05,0,0,
04/08/2023,6:05:10,244.72,0,0.78,4075,49.95,1,0,0.04,0,0.04,0,0.05,0,0,
04/08/2023,6:05:11,244.8,0,0.7,4075,49.91,1,0,0,0,0,0,0.03,0,0,
04/08/2023,6:05:12,244.71,0,0.7,4075,49.93,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:05:13,244.7,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:14,244.73,0,0.7,4075,49.94,1,0,0.07,0,0,0,0.05,0,0,
04/08/2023,6:05:15,244.9,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:16,244.84,0,0.76,4075,49.92,1,0,0.05,0,0.05,0,0.04,0,0,
04/08/2023,6:05:16,244.8,0,0.78,4075,49.92,1,0,0,0,0.04,0,0.04,0,0,
04/08/2023,6:05:17,244.8,0,0.7,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:18,244.71,0,0.7,4075,49.95,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:05:19,244.7,0,0.75,4075,49.9,1,0,0,0,0.05,0,0,0,0,
04/08/2023,6:05:20,244.7,0,0.8,4075,49.99,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:21,244.7,0,0.71,4075,49.91,1,0,0,0,0.03,0,0.03,0,0,
04/08/2023,6:05:22,244.7,0,0.76,4075,49.9,1,0,0,0,0.05,0,0,0,0,
04/08/2023,6:05:23,244.7,0,0.8,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:24,244.7,0,0.8,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:05:25,244.79,0,0.71,4075,49.95,1,0,0.03,0,0.03,0,0.05,0,0,
04/08/2023,6:05:26,244.77,0,0.7,4075,49.93,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:05:26,244.7,0,0.7,4075,49.91,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:27,244.8,0,0.7,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:28,244.68,0,0.7,4075,49.92,1,0,0.1,0,0,0,0.04,0,0,
04/08/2023,6:05:29,244.65,0,0.73,4075,49.95,1,0,0.09,0,0.05,0,0.05,0,0,
04/08/2023,6:05:30,244.8,0,0.8,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:31,244.71,0,0.71,4075,49.95,1,0,0.03,0,0.03,0,0.05,0,0,
04/08/2023,6:05:32,244.7,0,0.7,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:33,244.7,0,0.7,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:05:34,244.7,0,0.8,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:35,244.77,0,0.73,4075,49.95,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:05:36,244.77,0,0.73,4075,49.95,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:05:37,244.7,0,0.8,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:37,244.77,0,0.8,4075,49.97,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:05:38,244.76,0,0.76,4075,49.95,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:05:39,244.7,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:40,244.7,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:41,244.7,0,0.7,4075,49.91,1,0,0,0,0,0,0.03,0,0,
04/08/2023,6:05:42,244.7,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:43,244.7,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:44,244.63,0,0.7,4075,49.91,1,0,0.05,0,0,0,0.03,0,0,
04/08/2023,6:05:45,244.68,0,0.7,4075,49.94,1,0,0.1,0,0,0,0.05,0,0,
04/08/2023,6:05:46,244.79,0,0.7,4075,49.93,1,0,0.03,0,0,0,0.05,0,0,
04/08/2023,6:05:47,244.7,0,0.7,4075,49.91,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:47,244.7,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:48,244.71,0,0.7,4075,49.94,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:05:49,244.8,0,0.7,4075,49.91,1,0,0,0,0,0,0.03,0,0,
04/08/2023,6:05:50,244.72,0,0.7,4075,49.92,1,0,0.04,0,0,0,0.04,0,0,
04/08/2023,6:05:51,244.75,0,0.7,4075,49.95,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:05:52,244.79,0,0.7,4075,49.9,1,0,0.05,0,0,0,0,0,0,
04/08/2023,6:05:53,244.6,0,0.7,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:05:54,244.6,0,0.75,4075,49.99,1,0,0,0,0.05,0,0.04,0,0,
04/08/2023,6:05:55,244.6,0,0.8,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:05:56,244.6,0,0.8,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:57,244.52,0,0.72,4075,49.9,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,6:05:58,244.55,0,0.75,4075,49.9,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,6:05:58,244.6,0,0.8,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:05:59,244.51,0,0.71,4075,49.9,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,6:06:00,244.55,0,0.75,4075,49.9,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,6:06:01,244.58,0,0.8,4075,49.92,1,0,0.04,0,0,0,0.04,0,0,
04/08/2023,6:06:02,244.5,0,0.8,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:06:03,244.59,0,0.71,4075,49.94,1,0,0.04,0,0.04,0,0.05,0,0,
04/08/2023,6:06:04,244.6,0,0.73,4075,49.91,1,0,0,0,0.05,0,0.03,0,0,
04/08/2023,6:06:05,244.6,0,0.8,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:06,244.51,0,0.8,4075,49.95,1,0,0.03,0,0,0,0.05,0,0,
04/08/2023,6:06:07,244.55,0,0.8,4075,49.93,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:06:08,244.6,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:08,244.6,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:09,244.6,0,0.71,4075,49.93,1,0,0,0,0.04,0,0.05,0,0,
04/08/2023,6:06:10,244.57,0,0.7,4075,49.91,1,0,0.05,0,0,0,0.03,0,0,
04/08/2023,6:06:11,244.5,0,0.7,4075,49.94,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:12,244.5,0,0.79,4075,49.92,1,0,0,0,0.03,0,0.04,0,0,
04/08/2023,6:06:13,244.5,0,0.74,4075,49.95,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:06:14,244.52,0,0.7,4075,49.9,1,0,0.04,0,0,0,0,0,0,
04/08/2023,6:06:15,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:16,244.6,0,0.77,4075,49.95,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:06:17,244.55,0,0.77,4075,49.91,1,0,0.09,0,0.05,0,0.04,0,0,
04/08/2023,6:06:18,244.4,0,0.7,4075,49.91,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:06:18,244.4,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:19,244.52,0,0.7,4075,49.9,1,0,0.1,0,0,0,0,0,0,
04/08/2023,6:06:20,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:21,244.5,0,0.7,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:06:22,244.57,0,0.7,4075,49.94,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:06:23,244.57,0,0.7,4075,49.9,1,0,0.05,0,0,0,0,0,0,
04/08/2023,6:06:24,244.5,0,0.7,4075,49.94,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:25,244.41,0,0.7,4075,49.9,1,0,0.03,0,0,0,0,0,0,
04/08/2023,6:06:26,244.44,0,0.76,4075,49.9,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,6:06:27,244.5,0,0.8,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:06:28,244.6,0,0.7,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:06:29,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:29,244.53,0,0.7,4075,49.9,1,0,0.1,0,0,0,0,0,0,
04/08/2023,6:06:30,244.4,0,0.7,4075,49.97,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:31,244.6,0,0.7,4075,49.9,1,0,0,0,0,0,0,0,0,
04/08/2023,6:06:32,244.6,0,0.74,4075,49.93,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:06:33,244.59,0,0.8,4075,49.9,1,0,0.03,0,0,0,0,0,0,
04/08/2023,6:06:34,244.5,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:35,244.57,0,0.73,4075,49.91,1,0,0.05,0,0.05,0,0.03,0,0,
04/08/2023,6:06:36,244.6,0,0.73,4075,49.92,1,0,0,0,0.05,0,0.04,0,0,
04/08/2023,6:06:37,244.6,0,0.8,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:38,244.6,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:39,244.64,0,0.76,4075,49.93,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:06:39,244.69,0,0.7,4075,49.95,1,0,0.03,0,0,0,0.05,0,0,
04/08/2023,6:06:40,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:41,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:42,244.61,0,0.71,4075,49.93,1,0,0.04,0,0.04,0,0.05,0,0,
04/08/2023,6:06:43,244.7,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:44,244.7,0,0.72,4075,49.94,1,0,0,0,0.04,0,0.05,0,0,
04/08/2023,6:06:45,244.7,0,0.7,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:06:46,244.69,0,0.7,4075,49.92,1,0,0.05,0,0,0,0.04,0,0,
04/08/2023,6:06:47,244.5,0,0.7,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:06:48,244.57,0,0.77,4075,49.92,1,0,0.05,0,0.05,0,0.04,0,0,
04/08/2023,6:06:49,244.62,0,0.76,4075,49.94,1,0,0.04,0,0.08,0,0.05,0,0,
04/08/2023,6:06:50,244.7,0,0.6,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:06:50,244.7,0,0.69,4075,49.91,1,0,0,0,0.04,0,0.04,0,0,
04/08/2023,6:06:51,244.7,0,0.7,4075,49.91,1,0,0,0,0,0,0.03,0,0,
04/08/2023,6:06:52,244.67,0,0.71,4075,49.95,1,0,0.07,0,0.04,0,0.05,0,0,
04/08/2023,6:06:53,244.5,0,0.8,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:06:54,244.55,0,0.75,4075,49.93,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:06:55,244.62,0,0.72,4075,49.93,1,0,0.04,0,0.04,0,0.05,0,0,
04/08/2023,6:06:56,244.7,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:57,244.61,0,0.71,4075,49.97,1,0,0.04,0,0.04,0,0.05,0,0,
04/08/2023,6:06:58,244.6,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:06:59,244.6,0,0.7,4075,49.96,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:00,244.69,0,0.7,4075,49.94,1,0,0.03,0,0,0,0.05,0,0,
04/08/2023,6:07:00,244.7,0,0.76,4075,49.94,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:07:01,244.67,0,0.8,4075,49.95,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:07:02,244.6,0,0.8,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:03,244.69,0,0.71,4075,49.95,1,0,0.03,0,0.03,0,0.05,0,0,
04/08/2023,6:07:04,244.63,0,0.73,4075,49.95,1,0,0.1,0,0.05,0,0.05,0,0,
04/08/2023,6:07:05,244.5,0,0.8,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:06,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:07,244.48,0,0.76,4075,49.94,1,0,0.1,0,0.05,0,0.05,0,0,
04/08/2023,6:07:08,244.45,0,0.77,4075,49.91,1,0,0.09,0,0.05,0,0.03,0,0,
04/08/2023,6:07:09,244.6,0,0.7,4075,49.91,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:07:10,244.51,0,0.7,4075,49.93,1,0,0.03,0,0,0,0.05,0,0,
04/08/2023,6:07:11,244.5,0,0.74,4075,49.93,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:07:11,244.5,0,0.8,4075,49.91,1,0,0,0,0,0,0.03,0,0,
04/08/2023,6:07:12,244.4,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:13,244.53,0,0.7,4075,49.95,1,0,0.1,0,0,0,0.05,0,0,
04/08/2023,6:07:14,244.57,0,0.73,4075,49.92,1,0,0.05,0,0.05,0,0.04,0,0,
04/08/2023,6:07:15,244.5,0,0.8,4075,49.97,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:16,244.57,0,0.8,4075,49.97,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:07:17,244.56,0,0.76,4075,49.96,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:07:18,244.5,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:19,244.5,0,0.7,4075,49.97,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:20,244.57,0,0.7,4075,49.97,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:07:21,244.59,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,6:07:21,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:07:22,244.5,0,0.78,4075,49.95,1,0,0,0,0.04,0,0.05,0,0,
04/08/2023,6:07:23,244.54,0,0.8,4075,49.98,1,0,0.05,0,0,0,0.04,0,0,
04/08/2023,6:07:24,244.6,0,0.79,4075,49.97,1,0,0,0,0.03,0,0.05,0,0,
04/08/2023,6:07:25,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:07:26,244.6,0,0.77,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,6:07:27,244.6,0,0.79,4075,50,1,0,0,0,0.04,0,0,0,0,
04/08/2023,6:07:28,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:07:29,244.52,0,0.7,4075,49.97,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:07:30,244.5,0,0.74,4075,49.99,1,0,0,0,0.05,0,0.04,0,0,
04/08/2023,6:07:31,244.5,0,0.79,4075,49.98,1,0,0,0,0.03,0,0.04,0,0,
04/08/2023,6:07:31,244.5,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:32,244.5,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:33,244.49,0,0.7,4075,49.95,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:07:34,244.4,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:35,244.4,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:36,244.4,0,0.75,4075,49.93,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:07:37,244.4,0,0.8,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:38,244.31,0,0.71,4075,49.92,1,0,0.04,0,0.04,0,0.04,0,0,
04/08/2023,6:07:39,244.41,0,0.75,4075,49.91,1,0,0.1,0,0.05,0,0.03,0,0,
04/08/2023,6:07:40,244.5,0,0.79,4075,49.94,1,0,0,0,0.04,0,0.05,0,0,
04/08/2023,6:07:41,244.5,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:42,244.42,0,0.7,4075,49.95,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:07:42,244.44,0,0.7,4075,49.95,1,0,0.08,0,0,0,0.05,0,0,
04/08/2023,6:07:43,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:44,244.69,0,0.7,4075,49.94,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:07:45,244.65,0,0.75,4075,49.95,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:07:46,244.6,0,0.78,4075,49.95,1,0,0,0,0.04,0,0.05,0,0,
04/08/2023,6:07:47,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:48,244.51,0,0.7,4075,49.96,1,0,0.04,0,0,0,0.05,0,0,
04/08/2023,6:07:49,244.45,0,0.7,4075,49.93,1,0,0.09,0,0,0,0.05,0,0,
04/08/2023,6:07:50,244.3,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:51,244.39,0,0.7,4075,49.98,1,0,0.03,0,0,0,0.04,0,0,
04/08/2023,6:07:52,244.4,0,0.75,4075,49.95,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:07:52,244.4,0,0.78,4075,49.96,1,0,0,0,0.04,0,0.05,0,0,
04/08/2023,6:07:53,244.4,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:07:54,244.46,0,0.7,4075,49.95,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:07:55,244.53,0,0.7,4075,49.96,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:07:56,244.6,0,0.7,4075,49.99,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:07:57,244.41,0,0.79,4075,49.97,1,0,0.05,0,0.03,0,0.05,0,0,
04/08/2023,6:07:58,244.4,0,0.74,4075,49.95,1,0,0,0,0.05,0,0.05,0,0,
04/08/2023,6:07:59,244.4,0,0.7,4075,49.98,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:08:00,244.4,0,0.7,4075,49.98,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:08:01,244.33,0,0.7,4075,49.93,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,6:08:02,244.3,0,0.73,4075,49.92,1,0,0,0,0.05,0,0.04,0,0,
04/08/2023,6:08:02,244.3,0,0.8,4075,49.92,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:08:03,244.39,0,0.8,4075,49.95,1,0,0.03,0,0,0,0.05,0,0,
04/08/2023,6:08:04,244.37,0,0.74,4075,49.93,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:08:05,244.3,0,0.7,4075,49.91,1,0,0,0,0,0,0.03,0,0,
04/08/2023,6:08:06,244.3,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:08:07,244.3,0,0.77,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,6:08:08,244.33,0,0.77,4075,49.95,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,6:08:09,244.4,0,0.7,4075,49.97,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:08:10,244.31,0,0.79,4075,49.97,1,0,0.03,0,0.03,0,0.05,0,0,
04/08/2023,6:08:11,244.3,0,0.76,4075,49.98,1,0,0,0,0.05,0,0.04,0,0,
04/08/2023,6:08:12,244.3,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:13,244.4,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:13,244.53,0,0.7,4075,50,1,0,0.1,0,0,0,0,0,0,
04/08/2023,6:08:14,244.57,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,6:08:15,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:16,244.5,0,0.77,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,6:08:17,244.5,0,0.76,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,6:08:18,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:19,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:20,244.43,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,6:08:21,244.43,0,0.71,4075,50,1,0,0.07,0,0.04,0,0,0,0,
04/08/2023,6:08:22,244.6,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:23,244.52,0,0.72,4075,50,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,6:08:23,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:24,244.49,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,6:08:25,244.4,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:26,244.33,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,6:08:27,244.3,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:08:28,244.3,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,6:08:29,244.3,0,0.7,4075,49.98,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:08:30,244.3,0,0.7,4075,49.98,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:08:31,244.3,0,0.7,4075,49.98,1,0,0,0,0,0,0.04,0,0,
04/08/2023,6:08:32,244.3,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:08:33,244.3,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:08:34,244.3,0,0.7,4075,49.97,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:08:34,244.3,0,0.7,4075,49.93,1,0,0,0,0,0,0.05,0,0,
04/08/2023,6:08:35,244.39,0,0.7,4075,49.93,1,0,0.04,0,0,0,0.05,0,0,
